order_id,order_date,channel,region,sku,product_name,category,qty,unit_price,discount_amount,revenue,cost,status
ORD-002278,2026-04-26,Shopee,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,21000,-170100,0,returned
ORD-002279,2026-04-26,Tokopedia,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-002280,2026-04-26,Tokopedia,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-002281,2026-04-26,Tokopedia,Sumatera,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,-287280,0,returned
ORD-002282,2026-04-26,Tokopedia,Jabodetabek,SER,Brightening Serum,Serum,2,210000,21000,399000,210000,completed
ORD-002283,2026-04-26,Tokopedia,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-002284,2026-04-26,Tokopedia,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,2,99000,0,198000,82000,completed
ORD-002285,2026-04-26,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-002286,2026-04-26,Tokopedia,Sumatera,TON,Hydrating Toner,Toner,2,115000,23000,207000,104000,completed
ORD-002287,2026-04-26,Tokopedia,Jawa Timur,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002288,2026-04-26,Tokopedia,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,2,99000,9900,188100,82000,completed
ORD-002289,2026-04-26,Tokopedia,Sumatera,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002290,2026-04-26,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002291,2026-04-26,Tokopedia,Kalimantan,ECG,Eye Care Gel,Treatment,2,175000,35000,315000,184000,completed
ORD-002292,2026-04-26,Tokopedia,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002293,2026-04-26,Tokopedia,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002294,2026-04-26,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002295,2026-04-26,Tokopedia,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-002296,2026-04-26,Website,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002297,2026-04-26,Website,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-002298,2026-04-26,Website,Jabodetabek,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-002299,2026-04-26,Website,Jawa Timur,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-002300,2026-04-26,Website,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-002301,2026-04-26,Website,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002302,2026-04-26,Website,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-002303,2026-04-26,Website,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002304,2026-04-26,Website,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002305,2026-04-26,Website,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002306,2026-04-26,Website,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-002307,2026-04-26,Website,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,2,99000,9900,188100,82000,completed
ORD-002308,2026-04-26,Website,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002309,2026-04-26,Website,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,26200,148800,92000,completed
ORD-002310,2026-04-26,Website,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002311,2026-04-26,Website,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002312,2026-04-26,Website,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-002313,2026-04-26,Website,Jawa Barat,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-002314,2026-04-26,Website,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,50400,285600,164000,completed
ORD-002315,2026-04-26,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002316,2026-04-26,Website,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-002317,2026-04-27,TikTok,Jawa Timur,ADC,Acne Defense Cream,Treatment,2,145000,58000,232000,128000,completed
ORD-002318,2026-04-27,TikTok,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002319,2026-04-27,TikTok,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002320,2026-04-27,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002321,2026-04-27,TikTok,Jawa Barat,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-002322,2026-04-27,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002323,2026-04-27,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002324,2026-04-27,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-002325,2026-04-27,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002326,2026-04-27,TikTok,Sumatera,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-002327,2026-04-27,TikTok,Jawa Timur,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-002328,2026-04-27,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002329,2026-04-27,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002330,2026-04-27,TikTok,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,3,99000,29700,267300,123000,completed
ORD-002331,2026-04-27,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002332,2026-04-27,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-002333,2026-04-27,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002334,2026-04-27,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002335,2026-04-27,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-002336,2026-04-27,TikTok,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002337,2026-04-27,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-002338,2026-04-27,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002339,2026-04-27,TikTok,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-002340,2026-04-27,TikTok,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,0,-157500,0,returned
ORD-002341,2026-04-27,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002342,2026-04-27,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002343,2026-04-27,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002344,2026-04-27,Shopee,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002345,2026-04-27,Shopee,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002346,2026-04-27,Shopee,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-002347,2026-04-27,Shopee,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-002348,2026-04-27,Shopee,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002349,2026-04-27,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-002350,2026-04-27,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002351,2026-04-27,Shopee,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-002352,2026-04-27,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-002353,2026-04-27,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002354,2026-04-27,Shopee,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-002355,2026-04-27,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-002356,2026-04-27,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-002357,2026-04-27,Shopee,Jabodetabek,ECG,Eye Care Gel,Treatment,2,175000,35000,315000,184000,completed
ORD-002358,2026-04-27,Shopee,Kalimantan,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-002359,2026-04-27,Shopee,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-002360,2026-04-27,Shopee,Jawa Timur,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-002361,2026-04-27,Tokopedia,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002362,2026-04-27,Tokopedia,Kalimantan,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-002363,2026-04-27,Tokopedia,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002364,2026-04-27,Tokopedia,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002365,2026-04-27,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,25200,142800,82000,completed
ORD-002366,2026-04-27,Tokopedia,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002367,2026-04-27,Tokopedia,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-002368,2026-04-27,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,-136080,0,returned
ORD-002369,2026-04-27,Tokopedia,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-002370,2026-04-27,Tokopedia,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002371,2026-04-27,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002372,2026-04-27,Tokopedia,Kalimantan,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-002373,2026-04-27,Tokopedia,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002374,2026-04-27,Tokopedia,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-002375,2026-04-27,Tokopedia,Jabodetabek,ECG,Eye Care Gel,Treatment,2,175000,35000,315000,184000,completed
ORD-002376,2026-04-27,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-002377,2026-04-27,Website,Jawa Barat,ADC,Acne Defense Cream,Treatment,2,145000,14500,275500,128000,completed
ORD-002378,2026-04-27,Website,Sumatera,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-002379,2026-04-27,Website,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002380,2026-04-27,Website,Jawa Barat,TON,Hydrating Toner,Toner,2,115000,0,230000,104000,completed
ORD-002381,2026-04-27,Website,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,26200,148800,92000,completed
ORD-002382,2026-04-27,Website,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002383,2026-04-27,Website,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002384,2026-04-27,Website,Sumatera,SER,Brightening Serum,Serum,2,210000,63000,357000,210000,completed
ORD-002385,2026-04-27,Website,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002386,2026-04-27,Website,Jawa Timur,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-002387,2026-04-27,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002388,2026-04-27,Website,Jawa Barat,SER,Brightening Serum,Serum,1,210000,42000,168000,105000,completed
ORD-002389,2026-04-27,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-002390,2026-04-28,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002391,2026-04-28,TikTok,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-002392,2026-04-28,TikTok,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002393,2026-04-28,TikTok,Jawa Barat,SER,Brightening Serum,Serum,3,210000,0,630000,315000,completed
ORD-002394,2026-04-28,TikTok,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,26200,148800,92000,completed
ORD-002395,2026-04-28,TikTok,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,29000,116000,64000,completed
ORD-002396,2026-04-28,TikTok,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002397,2026-04-28,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-002398,2026-04-28,TikTok,Jabodetabek,SER,Brightening Serum,Serum,3,210000,0,630000,315000,completed
ORD-002399,2026-04-28,TikTok,Sumatera,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002400,2026-04-28,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002401,2026-04-28,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,3,168000,50400,453600,246000,completed
ORD-002402,2026-04-28,TikTok,Jawa Timur,ECG,Eye Care Gel,Treatment,1,175000,35000,140000,92000,completed
ORD-002403,2026-04-28,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,3,168000,75600,428400,246000,completed
ORD-002404,2026-04-28,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-002405,2026-04-28,TikTok,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-002406,2026-04-28,TikTok,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002407,2026-04-28,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,67200,268800,164000,completed
ORD-002408,2026-04-28,TikTok,Kalimantan,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-002409,2026-04-28,TikTok,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-002410,2026-04-28,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002411,2026-04-28,Shopee,Kalimantan,SER,Brightening Serum,Serum,2,210000,42000,378000,210000,completed
ORD-002412,2026-04-28,Shopee,Sumatera,ECG,Eye Care Gel,Treatment,1,175000,0,175000,92000,completed
ORD-002413,2026-04-28,Shopee,Jabodetabek,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-002414,2026-04-28,Shopee,Jawa Barat,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-002415,2026-04-28,Shopee,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,11500,103500,52000,completed
ORD-002416,2026-04-28,Shopee,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002417,2026-04-28,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002418,2026-04-28,Shopee,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,2,99000,9900,188100,82000,completed
ORD-002419,2026-04-28,Shopee,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002420,2026-04-28,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-002421,2026-04-28,Shopee,Kalimantan,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002422,2026-04-28,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,14800,84200,41000,completed
ORD-002423,2026-04-28,Shopee,Sumatera,SSUP,Sunscreen SPF 50,Suncare,2,168000,67200,268800,164000,completed
ORD-002424,2026-04-28,Shopee,Jawa Barat,ECG,Eye Care Gel,Treatment,1,175000,17500,157500,92000,completed
ORD-002425,2026-04-28,Shopee,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002426,2026-04-28,Shopee,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002427,2026-04-28,Shopee,Jawa Barat,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,-84600,0,returned
ORD-002428,2026-04-28,Shopee,Kalimantan,ECG,Eye Care Gel,Treatment,2,175000,52500,297500,184000,completed
ORD-002429,2026-04-28,Tokopedia,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002430,2026-04-28,Tokopedia,Kalimantan,FCW,Facial Cleanser Wash,Cleanser,1,99000,19800,79200,41000,completed
ORD-002431,2026-04-28,Tokopedia,Jawa Tengah,ADC,Acne Defense Cream,Treatment,2,145000,0,290000,128000,completed
ORD-002432,2026-04-28,Tokopedia,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002433,2026-04-28,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002434,2026-04-28,Tokopedia,Jabodetabek,SER,Brightening Serum,Serum,1,210000,42000,168000,105000,completed
ORD-002435,2026-04-28,Tokopedia,Jabodetabek,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-002436,2026-04-28,Tokopedia,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,21800,123200,64000,completed
ORD-002437,2026-04-28,Tokopedia,Sumatera,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002438,2026-04-28,Tokopedia,Kalimantan,SER,Brightening Serum,Serum,1,210000,10500,199500,105000,completed
ORD-002439,2026-04-28,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002440,2026-04-28,Tokopedia,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002441,2026-04-28,Tokopedia,Jabodetabek,ADC,Acne Defense Cream,Treatment,2,145000,29000,261000,128000,completed
ORD-002442,2026-04-28,Website,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-002443,2026-04-28,Website,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-002444,2026-04-28,Website,Jawa Barat,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-002445,2026-04-28,Website,Sumatera,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002446,2026-04-28,Website,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-002447,2026-04-28,Website,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002448,2026-04-28,Website,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-002449,2026-04-28,Website,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002450,2026-04-28,Website,Sumatera,SSUP,Sunscreen SPF 50,Suncare,2,168000,50400,285600,164000,completed
ORD-002451,2026-04-28,Website,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,8800,166200,92000,completed
ORD-002452,2026-04-28,Website,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002453,2026-04-29,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002454,2026-04-29,TikTok,Jawa Barat,ECG,Eye Care Gel,Treatment,2,175000,17500,332500,184000,completed
ORD-002455,2026-04-29,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,2,99000,0,198000,82000,completed
ORD-002456,2026-04-29,TikTok,Kalimantan,SER,Brightening Serum,Serum,2,210000,84000,336000,210000,completed
ORD-002457,2026-04-29,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,33600,134400,82000,completed
ORD-002458,2026-04-29,TikTok,Kalimantan,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002459,2026-04-29,TikTok,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,2,168000,0,336000,164000,completed
ORD-002460,2026-04-29,TikTok,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002461,2026-04-29,TikTok,Jawa Timur,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002462,2026-04-29,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002463,2026-04-29,TikTok,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002464,2026-04-29,TikTok,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,31500,178500,105000,completed
ORD-002465,2026-04-29,TikTok,Jabodetabek,SER,Brightening Serum,Serum,2,210000,21000,399000,210000,completed
ORD-002466,2026-04-29,TikTok,Jawa Tengah,ECG,Eye Care Gel,Treatment,1,175000,26200,148800,92000,completed
ORD-002467,2026-04-29,TikTok,Jawa Timur,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002468,2026-04-29,TikTok,Kalimantan,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002469,2026-04-29,TikTok,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002470,2026-04-29,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,5800,109200,52000,completed
ORD-002471,2026-04-29,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,2,115000,23000,207000,104000,completed
ORD-002472,2026-04-29,TikTok,Jawa Timur,SSUP,Sunscreen SPF 50,Suncare,2,168000,16800,319200,164000,completed
ORD-002473,2026-04-29,TikTok,Jawa Barat,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-002474,2026-04-29,TikTok,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002475,2026-04-29,TikTok,Jawa Barat,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-002476,2026-04-29,TikTok,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,17200,97800,52000,completed
ORD-002477,2026-04-29,TikTok,Jawa Barat,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002478,2026-04-29,Shopee,Jabodetabek,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002479,2026-04-29,Shopee,Jawa Timur,ADC,Acne Defense Cream,Treatment,1,145000,14500,130500,64000,completed
ORD-002480,2026-04-29,Shopee,Jawa Tengah,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002481,2026-04-29,Shopee,Kalimantan,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002482,2026-04-29,Shopee,Jawa Timur,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002483,2026-04-29,Shopee,Sumatera,SER,Brightening Serum,Serum,1,210000,0,210000,105000,completed
ORD-002484,2026-04-29,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002485,2026-04-29,Shopee,Jabodetabek,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002486,2026-04-29,Shopee,Kalimantan,ADC,Acne Defense Cream,Treatment,1,145000,7200,137800,64000,completed
ORD-002487,2026-04-29,Shopee,Jawa Tengah,ADC,Acne Defense Cream,Treatment,1,145000,0,145000,64000,completed
ORD-002488,2026-04-29,Shopee,Kalimantan,SER,Brightening Serum,Serum,2,210000,84000,336000,210000,completed
ORD-002489,2026-04-29,Shopee,Kalimantan,TON,Hydrating Toner,Toner,1,115000,0,115000,52000,completed
ORD-002490,2026-04-29,Shopee,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,8400,159600,82000,completed
ORD-002491,2026-04-29,Shopee,Jabodetabek,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002492,2026-04-29,Shopee,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002493,2026-04-29,Shopee,Jawa Tengah,SSUP,Sunscreen SPF 50,Suncare,1,168000,0,168000,82000,completed
ORD-002494,2026-04-29,Shopee,Jawa Timur,FCW,Facial Cleanser Wash,Cleanser,1,99000,0,99000,41000,completed
ORD-002495,2026-04-29,Shopee,Jawa Tengah,FCW,Facial Cleanser Wash,Cleanser,1,99000,5000,94000,41000,completed
ORD-002496,2026-04-29,Shopee,Jabodetabek,SSUP,Sunscreen SPF 50,Suncare,2,168000,50400,285600,164000,completed
ORD-002497,2026-04-29,Shopee,Sumatera,FCW,Facial Cleanser Wash,Cleanser,1,99000,9900,89100,41000,completed
ORD-002498,2026-04-29,Tokopedia,Jabodetabek,SER,Brightening Serum,Serum,1,210000,21000,189000,105000,completed
ORD-002499,2026-04-29,Tokopedia,Jabodetabek,ECG,Eye Care Gel,Treatment,2,175000,70000,280000,184000,completed
ORD-002500,2026-04-29,Tokopedia,Kalimantan,SSUP,Sunscreen SPF 50,Suncare,1,168000,16800,151200,82000,completed
ORD-002501,2026-04-29,Tokopedia,Sumatera,ADC,Acne Defense Cream,Treatment,1,145000,29000,116000,64000,completed
